id,title,release_date,release_year,genres_list,director,top_cast,budget,revenue,profit,roi,vote_average,vote_count,popularity,runtime,original_language
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-08-13,2010.0,"['Adventure', 'Family', 'Fantasy']",Michael Apted,"['Skandar Keynes', 'Georgie Henley', 'Simon Pegg']",155000000,415686217,260686217,168.18465612903225,6.2,1514,49.661984,113.0,en
676,Pearl Harbor,2001-05-21,2001.0,"['History', 'Romance', 'War']",Michael Bay,"['Ben Affleck', 'Josh Hartnett', 'Kate Beckinsale']",140000000,449220945,309220945,220.8721035714286,6.6,1791,34.20669,183.0,en
1858,Transformers,2007-06-27,2007.0,"['Adventure', 'Science Fiction', 'Action']",Michael Bay,"['Shia LaBeouf', 'Josh Duhamel', 'Megan Fox']",150000000,709709780,559709780,373.13985333333335,6.6,4040,25.468493,144.0,en
1966,Alexander,2004-11-21,2004.0,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",Oliver Stone,"['Colin Farrell', 'Angelina Jolie', 'Val Kilmer']",155000000,167298192,12298192,7.934317419354839,5.6,927,39.019229,175.0,en
675,Harry Potter and the Order of the Phoenix,2007-06-28,2007.0,"['Adventure', 'Fantasy', 'Family', 'Mystery']",David Yates,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",150000000,938212738,788212738,525.4751586666667,7.4,5494,78.144395,138.0,en
674,Harry Potter and the Goblet of Fire,2005-11-05,2005.0,"['Adventure', 'Fantasy', 'Family']",Mike Newell,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",150000000,895921036,745921036,497.28069066666666,7.5,5608,101.250416,157.0,en
8960,Hancock,2008-07-01,2008.0,"['Fantasy', 'Action']",Peter Berg,"['Will Smith', 'Charlize Theron', 'Jason Bateman']",150000000,624029371,474029371,316.0195806666667,6.2,2961,56.758411,92.0,en
6479,I Am Legend,2007-12-14,2007.0,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Francis Lawrence,"['Will Smith', 'Alice Braga', 'Charlie Tahan']",150000000,585349010,435349010,290.2326733333333,6.9,4853,70.867401,101.0,en
118,Charlie and the Chocolate Factory,2005-07-13,2005.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Tim Burton,"['Johnny Depp', 'Freddie Highmore', 'David Kelly']",150000000,474968763,324968763,216.64584200000002,6.7,3624,53.905592,115.0,en
2062,Ratatouille,2007-06-22,2007.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",Jan Pinkava,"['Patton Oswalt', 'Ian Holm', 'Lou Romano']",150000000,623722818,473722818,315.815212,7.5,4369,65.677399,111.0,en
272,Batman Begins,2005-06-10,2005.0,"['Action', 'Crime', 'Drama']",Christopher Nolan,"['Christian Bale', 'Michael Caine', 'Liam Neeson']",150000000,374218673,224218673,149.47911533333334,7.5,7359,115.040024,140.0,en
10527,Madagascar: Escape 2 Africa,2008-10-30,2008.0,"['Family', 'Animation']",Eric Darnell,"['Ben Stiller', 'Jada Pinkett Smith', 'David Schwimmer']",150000000,603900354,453900354,302.600236,6.2,1810,44.141021,89.0,en
18360,Night at the Museum: Battle of the Smithsonian,2009-05-20,2009.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",Shawn Levy,"['Ben Stiller', 'Amy Adams', 'Owen Wilson']",150000000,413106170,263106170,175.40411333333333,5.9,1971,81.781591,105.0,en
2080,X-Men Origins: Wolverine,2009-04-28,2009.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Gavin Hood,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']",150000000,373062864,223062864,148.708576,6.2,4021,5.954334,107.0,en
605,The Matrix Revolutions,2003-11-05,2003.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Lilly Wachowski,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",150000000,424988211,274988211,183.325474,6.4,3096,73.313918,129.0,en
109445,Frozen,2013-11-27,2013.0,"['Animation', 'Adventure', 'Family']",Chris Buck,"['Kristen Bell', 'Idina Menzel', 'Jonathan Groff']",150000000,1274219009,1124219009,749.4793393333333,7.3,5295,165.125366,102.0,en
604,The Matrix Reloaded,2003-05-15,2003.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Lilly Wachowski,"['Keanu Reeves', 'Carrie-Anne Moss', 'Laurence Fishburne']",150000000,738599701,588599701,392.3998006666667,6.7,3443,70.78591,138.0,en
76338,Thor: The Dark World,2013-10-29,2013.0,"['Action', 'Adventure', 'Fantasy']",Alan Taylor,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston']",170000000,644571402,474571402,279.1596482352941,6.8,4755,99.499595,112.0,en
76341,Mad Max: Fury Road,2015-05-13,2015.0,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",George Miller,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult']",150000000,378858340,228858340,152.57222666666667,7.2,9427,434.278564,120.0,en
13448,Angels & Demons,2009-05-13,2009.0,"['Thriller', 'Mystery']",Ron Howard,"['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer']",150000000,356613439,206613439,137.74229266666666,6.5,2129,67.447636,138.0,en
10195,Thor,2011-04-21,2011.0,"['Adventure', 'Fantasy', 'Action']",Kenneth Branagh,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston']",150000000,449326618,299326618,199.55107866666665,6.6,6525,86.493424,115.0,en
13053,Bolt,2008-11-21,2008.0,"['Animation', 'Family', 'Adventure', 'Comedy']",Chris Williams,"['John Travolta', 'Miley Cyrus', 'Susie Essman']",150000000,309979994,159979994,106.65332933333333,6.3,1750,41.845878,98.0,en
19585,G-Force,2009-07-21,2009.0,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']",Hoyt Yeatman,"['Sam Rockwell', 'Penélope Cruz', 'Tracy Morgan']",150000000,292817841,142817841,95.211894,5.1,510,26.710398,88.0,en
57165,Wrath of the Titans,2012-03-27,2012.0,['Adventure'],Jonathan Liebesman,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes']",150000000,301000000,151000000,100.66666666666666,5.5,1431,44.927635,99.0,en
62213,Dark Shadows,2012-05-08,2012.0,"['Comedy', 'Fantasy']",Tim Burton,"['Johnny Depp', 'Michelle Pfeiffer', 'Helena Bonham Carter']",150000000,245527149,95527149,63.684766,5.7,2320,50.306728,113.0,en
177677,Mission: Impossible - Rogue Nation,2015-07-23,2015.0,"['Action', 'Adventure', 'Thriller']",Christopher McQuarrie,"['Tom Cruise', 'Rebecca Ferguson', 'Simon Pegg']",150000000,682330139,532330139,354.8867593333333,7.1,3224,114.522237,131.0,en
7978,The Wolfman,2010-02-11,2010.0,"['Drama', 'Horror', 'Thriller']",Joe Johnston,"['Benicio del Toro', 'Anthony Hopkins', 'Emily Blunt']",150000000,0,-150000000,-100.0,5.5,549,21.214571,102.0,en
5559,Bee Movie,2007-10-28,2007.0,"['Family', 'Animation', 'Adventure', 'Comedy']",Steve Hickner,"['Jerry Seinfeld', 'Renée Zellweger', 'Jim Cummings']",150000000,287594577,137594577,91.729718,5.7,1171,29.332905,91.0,en
49444,Kung Fu Panda 2,2011-05-25,2011.0,"['Animation', 'Family']",Jennifer Yuh Nelson,"['Jack Black', 'Angelina Jolie', 'Dustin Hoffman']",150000000,665692281,515692281,343.794854,6.7,1880,51.247321,91.0,en
10196,The Last Airbender,2010-06-30,2010.0,"['Action', 'Adventure', 'Family', 'Fantasy']",M. Night Shyamalan,"['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone']",150000000,318502923,168502923,112.335282,4.7,1151,33.769336,103.0,en
956,Mission: Impossible III,2006-05-03,2006.0,"['Adventure', 'Action', 'Thriller']",J.J. Abrams,"['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames']",150000000,397850012,247850012,165.23334133333333,6.5,2028,63.079003,126.0,en
117251,White House Down,2013-06-27,2013.0,"['Action', 'Drama', 'Thriller']",Roland Emmerich,"['Channing Tatum', 'Jamie Foxx', 'Joey King']",150000000,205366737,55366737,36.911158,6.4,1891,39.004588,131.0,en
50321,Mars Needs Moms,2011-03-09,2011.0,"['Adventure', 'Animation', 'Family']",Simon Wells,"['Seth Green', 'Joan Cusack', 'Dan Fogler']",150000000,38992758,-111007242,-74.004828,5.5,199,12.362599,88.0,en
11619,Flushed Away,2006-10-22,2006.0,"['Adventure', 'Animation', 'Comedy', 'Family']",David Bowers,"['Hugh Jackman', 'Kate Winslet', 'Ian McKellen']",149000000,64459316,-84540684,-56.73871409395973,6.0,874,22.550135,85.0,en
266647,Pan,2015-09-24,2015.0,"['Adventure', 'Family', 'Fantasy']",Joe Wright,"['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman']",150000000,128388320,-21611680,-14.407786666666667,5.9,954,48.03528,111.0,en
82703,Mr. Peabody & Sherman,2014-02-07,2014.0,"['Animation', 'Adventure', 'Family']",Rob Minkoff,"['Ty Burrell', 'Max Charles', 'Ariel Winter']",145000000,272912430,127912430,88.21546896551725,6.7,843,38.73494,92.0,en
652,Troy,2004-05-13,2004.0,"['Adventure', 'Drama', 'War']",Wolfgang Petersen,"['Brad Pitt', 'Orlando Bloom', 'Eric Bana']",175000000,497409852,322409852,184.23420114285713,6.9,2759,66.803149,163.0,en
80321,Madagascar 3: Europe's Most Wanted,2012-06-06,2012.0,"['Animation', 'Family']",Conrad Vernon,"['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer']",145000000,746921274,601921274,415.11812,6.4,1808,44.989192,93.0,en
36669,Die Another Day,2002-11-17,2002.0,"['Adventure', 'Action', 'Thriller']",Lee Tamahori,"['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike']",140000000,431971116,291971116,208.55079714285716,5.8,1092,54.159392,133.0,en
43074,Ghostbusters,2016-07-14,2016.0,"['Action', 'Fantasy', 'Comedy']",Paul Feig,"['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon']",144000000,229147509,85147509,59.13021458333333,5.3,2142,66.21806,116.0,en
95,Armageddon,1998-07-01,1998.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",Michael Bay,"['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']",140000000,553799566,413799566,295.57111857142854,6.4,2482,58.485967,151.0,en
608,Men in Black II,2002-07-03,2002.0,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Barry Sonnenfeld,"['Tommy Lee Jones', 'Will Smith', 'Rip Torn']",140000000,441818803,301818803,215.58485928571426,6.0,3114,91.332849,88.0,en
2310,Beowulf,2007-11-05,2007.0,"['Adventure', 'Action', 'Animation']",Robert Zemeckis,"['Ray Winstone', 'Angelina Jolie', 'Anthony Hopkins']",70000000,195735876,125735876,179.62268,5.5,841,35.601665,115.0,en
140300,Kung Fu Panda 3,2016-01-23,2016.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Jennifer Yuh Nelson,"['Jack Black', 'Bryan Cranston', 'Dustin Hoffman']",145000000,521170825,376170825,259.4281551724138,6.7,1603,56.747978,95.0,en
56292,Mission: Impossible - Ghost Protocol,2011-12-07,2011.0,"['Action', 'Thriller', 'Adventure']",Brad Bird,"['Tom Cruise', 'Jeremy Renner', 'Simon Pegg']",145000000,694713380,549713380,379.11267586206895,6.8,3972,77.77477,133.0,en
81188,Rise of the Guardians,2012-11-21,2012.0,"['Fantasy', 'Animation', 'Family']",Peter Ramsey,"['Chris Pine', 'Alec Baldwin', 'Jude Law']",145000000,306941670,161941670,111.68391034482758,7.1,1922,61.788035,97.0,en
7552,Fun with Dick and Jane,2005-12-21,2005.0,['Comedy'],Dean Parisot,"['Jim Carrey', 'Téa Leoni', 'Alec Baldwin']",100000000,202026112,102026112,102.026112,5.9,627,25.159168,90.0,en
616,The Last Samurai,2003-12-05,2003.0,"['Drama', 'Action', 'War', 'History']",Edward Zwick,"['Tom Cruise', 'Ken Watanabe', 'William Atherton']",140000000,456758981,316758981,226.25641500000003,7.3,1895,52.341226,154.0,en
147441,Exodus: Gods and Kings,2014-12-03,2014.0,"['Adventure', 'Drama', 'Action']",Ridley Scott,"['Christian Bale', 'Joel Edgerton', 'John Turturro']",140000000,268031828,128031828,91.45130571428571,5.6,1921,101.599427,150.0,en
13475,Star Trek,2009-05-06,2009.0,"['Science Fiction', 'Action', 'Adventure']",J.J. Abrams,"['Chris Pine', 'Zachary Quinto', 'Leonard Nimoy']",150000000,385680446,235680446,157.12029733333333,7.4,4518,73.616808,127.0,en
557,Spider-Man,2002-05-01,2002.0,"['Fantasy', 'Action']",Sam Raimi,"['Tobey Maguire', 'Willem Dafoe', 'Kirsten Dunst']",139000000,821708551,682708551,491.15723093525185,6.8,5265,82.502566,121.0,en
82702,How to Train Your Dragon 2,2014-06-12,2014.0,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Dean DeBlois,"['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig']",145000000,609123048,464123048,320.08486068965516,7.6,3106,100.21391,102.0,en
205584,Gods of Egypt,2016-02-25,2016.0,['Fantasy'],Alex Proyas,"['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler']",140000000,150680864,10680864,7.629188571428572,5.3,1277,56.257249,127.0,en
10048,Stealth,2005-07-28,2005.0,['Action'],Rob Cohen,"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx']",135000000,76932943,-58067057,-43.01263481481482,4.9,331,17.88953,121.0,en
13183,Watchmen,2009-03-05,2009.0,"['Action', 'Mystery', 'Science Fiction']",Zack Snyder,"['Malin Åkerman', 'Billy Crudup', 'Carla Gugino']",130000000,185258983,55258983,42.50691,7.0,2811,64.798873,163.0,en
944,Lethal Weapon 4,1998-07-10,1998.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Richard Donner,"['Mel Gibson', 'Danny Glover', 'Joe Pesci']",140000000,285444603,145444603,103.88900214285715,6.3,767,24.855701,127.0,en
1927,Hulk,2003-06-19,2003.0,"['Drama', 'Action', 'Science Fiction']",Ang Lee,"['Eric Bana', 'Jennifer Connelly', 'Sam Elliott']",137000000,245360480,108360480,79.09524087591241,5.3,1533,34.981698,138.0,en
72559,G.I. Joe: Retaliation,2013-03-26,2013.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",Jon M. Chu,"['Dwayne Johnson', 'D.J. Cotrona', 'Adrianne Palicki']",130000000,371876278,241876278,186.05867538461538,5.4,3025,59.325589,110.0,en
7364,Sahara,2005-04-06,2005.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']",Breck Eisner,"['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn']",130000000,119269486,-10730514,-8.254241538461539,5.7,434,21.605568,124.0,en
2114,Final Fantasy: The Spirits Within,2001-07-02,2001.0,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller']",Hironobu Sakaguchi,"['Donald Sutherland', 'Ming-Na Wen', 'Alec Baldwin']",137000000,85131830,-51868170,-37.85997810218978,5.9,433,26.074908,106.0,en
1771,Captain America: The First Avenger,2011-07-22,2011.0,"['Action', 'Adventure', 'Science Fiction']",Joe Johnston,"['Chris Evans', 'Hugo Weaving', 'Tommy Lee Jones']",140000000,370569774,230569774,164.69269571428572,6.6,7047,74.506246,124.0,en
36643,The World Is Not Enough,1999-11-08,1999.0,"['Adventure', 'Action', 'Thriller']",Michael Apted,"['Pierce Brosnan', 'Sophie Marceau', 'Robert Carlyle']",135000000,361832400,226832400,168.024,6.0,862,39.604363,128.0,en
8619,Master and Commander: The Far Side of the World,2003-11-14,2003.0,['Adventure'],Peter Weir,"['Russell Crowe', 'Paul Bettany', ""James D'Arcy""]",150000000,212011111,62011111,41.34074066666666,6.9,790,36.973031,138.0,en
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,2012.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']",Bill Condon,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']",120000000,829000000,709000000,590.8333333333334,6.1,2553,99.687084,115.0,en
65759,Happy Feet Two,2011-11-17,2011.0,"['Animation', 'Comedy', 'Family']",George Miller,"['Elijah Wood', 'Robin Williams', 'Pink']",130000000,150406466,20406466,15.697281538461539,5.8,373,17.7735,100.0,en
1724,The Incredible Hulk,2008-06-12,2008.0,"['Science Fiction', 'Action', 'Adventure']",Louis Leterrier,"['Edward Norton', 'Liv Tyler', 'Tim Roth']",150000000,163712074,13712074,9.141382666666667,6.1,3021,62.898336,114.0,en
267935,The BFG,2016-06-01,2016.0,"['Adventure', 'Family', 'Fantasy']",Steven Spielberg,"['Ruby Barnhill', 'Mark Rylance', 'Rebecca Hall']",140000000,183345589,43345589,30.961135000000002,6.0,1000,44.19092,120.0,en
281957,The Revenant,2015-12-25,2015.0,"['Western', 'Drama', 'Adventure', 'Thriller']",Alejandro González Iñárritu,"['Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter']",135000000,532950503,397950503,294.7781503703704,7.3,6396,100.635882,156.0,en
77950,Turbo,2013-07-11,2013.0,"['Animation', 'Family']",David Soren,"['Ryan Reynolds', 'Paul Giamatti', 'Michael Peña']",135000000,282570682,147570682,109.3116162962963,6.1,1074,44.765377,96.0,en
44896,Rango,2011-03-02,2011.0,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']",Gore Verbinski,"['Johnny Depp', 'Isla Fisher', 'Ned Beatty']",135000000,245724603,110724603,82.01822444444444,6.6,2051,29.91353,107.0,en
270946,Penguins of Madagascar,2014-11-22,2014.0,"['Family', 'Animation', 'Adventure', 'Comedy']",Eric Darnell,"['Tom McGrath', 'Chris Miller', 'Christopher Knights']",132000000,373552094,241552094,182.99401060606058,6.5,1346,84.366984,92.0,en
2503,The Bourne Ultimatum,2007-08-03,2007.0,"['Action', 'Drama', 'Mystery', 'Thriller']",Paul Greengrass,"['Matt Damon', 'Julia Stiles', 'David Strathairn']",70000000,442824138,372824138,532.6059114285714,7.3,2888,45.381501,115.0,en
9502,Kung Fu Panda,2008-06-04,2008.0,"['Adventure', 'Animation', 'Family', 'Comedy']",Mark Osborne,"['Jack Black', 'Dustin Hoffman', 'Angelina Jolie']",130000000,631744560,501744560,385.95735384615386,6.9,3145,84.689648,90.0,en
102899,Ant-Man,2015-07-14,2015.0,"['Science Fiction', 'Action', 'Adventure']",Peyton Reed,"['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly']",130000000,519311965,389311965,299.4707423076923,7.0,5880,120.09361,117.0,en
101299,The Hunger Games: Catching Fire,2013-11-15,2013.0,"['Adventure', 'Action', 'Science Fiction']",Francis Lawrence,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']",130000000,847423452,717423452,551.8641938461539,7.4,6495,76.310119,146.0,en
228161,Home,2015-03-18,2015.0,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",Tim Johnson,"['Jim Parsons', 'Rihanna', 'Steve Martin']",135000000,368871007,233871007,173.23778296296297,6.8,1519,63.473086,94.0,en
74,War of the Worlds,2005-06-28,2005.0,"['Adventure', 'Thriller', 'Science Fiction']",Steven Spielberg,"['Tom Cruise', 'Dakota Fanning', 'Miranda Otto']",132000000,591739379,459739379,348.28740833333336,6.2,2322,48.572726,116.0,en
8961,Bad Boys II,2003-07-18,2003.0,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",Michael Bay,"['Martin Lawrence', 'Will Smith', 'Jordi Mollà']",130000000,273339556,143339556,110.26119692307692,6.3,1564,38.068736,147.0,en
417859,Puss in Boots,2011-10-28,2011.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",Chris Miller,"['Antonio Banderas', 'Salma Hayek', 'Zach Galifianakis']",130000000,554987477,424987477,326.9134438461538,6.4,451,20.678787,90.0,en
27576,Salt,2010-07-21,2010.0,"['Action', 'Mystery', 'Thriller']",Phillip Noyce,"['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor']",110000000,293329073,183329073,166.66279363636363,6.2,2093,48.829437,100.0,en
86834,Noah,2014-03-20,2014.0,"['Drama', 'Adventure']",Darren Aronofsky,"['Russell Crowe', 'Jennifer Connelly', 'Emma Watson']",125000000,362637473,237637473,190.1099784,5.6,2350,46.115758,139.0,en
17578,The Adventures of Tintin,2011-10-25,2011.0,"['Adventure', 'Animation', 'Mystery']",Steven Spielberg,"['Jamie Bell', 'Andy Serkis', 'Daniel Craig']",130000000,371940071,241940071,186.10774692307692,6.7,2061,89.938296,107.0,en
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,2004.0,"['Adventure', 'Fantasy', 'Family']",Alfonso Cuarón,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",130000000,789804554,659804554,507.5419646153846,7.7,5877,79.679601,141.0,en
6972,Australia,2008-11-18,2008.0,['Drama'],Baz Luhrmann,"['Nicole Kidman', 'Hugh Jackman', 'Essie Davis']",130000000,49554002,-80445998,-61.88153692307692,6.3,694,28.840997,165.0,en
82700,After Earth,2013-05-30,2013.0,"['Science Fiction', 'Action', 'Adventure']",M. Night Shyamalan,"['Jaden Smith', 'Will Smith', 'Sophie Okonedo']",130000000,243843127,113843127,87.57163615384616,5.0,2532,42.840582,100.0,en
10567,Dinosaur,2000-05-19,2000.0,"['Animation', 'Family']",Ralph Zondag,"['D. B. Sweeney', 'Alfre Woodard', 'Ossie Davis']",127500000,354248063,226748063,177.8416180392157,6.2,542,26.548594,82.0,en
181533,Night at the Museum: Secret of the Tomb,2014-12-17,2014.0,"['Adventure', 'Comedy', 'Fantasy', 'Family']",Shawn Levy,"['Ben Stiller', 'Rami Malek', 'Rebel Wilson']",127000000,349424282,222424282,175.13722992125983,6.1,1851,115.597753,97.0,en
38055,Megamind,2010-10-28,2010.0,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",Tom McGrath,"['Will Ferrell', 'Brad Pitt', 'Tina Fey']",130000000,321887208,191887208,147.60554461538462,6.7,1918,68.757242,95.0,en
671,Harry Potter and the Philosopher's Stone,2001-11-16,2001.0,"['Adventure', 'Fantasy', 'Family']",Chris Columbus,"['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",125000000,976475550,851475550,681.18044,7.5,7006,109.984351,152.0,en
